mod_id,type,unlocalized_key,guessed_id_UNVERIFIED,display_name
lolidimensions,tile,willow_log_thin,lolidimensions:willow_log_thin,Thin Willow Log
lolidimensions,tile,willow_leaves_0,lolidimensions:willow_leaves_0,Willow Leaves (Dark)
lolidimensions,tile,willow_leaves_1,lolidimensions:willow_leaves_1,Willow Leaves (Light)
lolidimensions,tile,chestnut_bark,lolidimensions:chestnut_bark,Chestnut Bark
lolidimensions,tile,chestnut_log,lolidimensions:chestnut_log,Chestnut Log
lolidimensions,tile,chestnut_log_thin,lolidimensions:chestnut_log_thin,Thin Chestnut Log
lolidimensions,tile,chestnut_leaves_0,lolidimensions:chestnut_leaves_0,Chestnut Leaves (Pink)
lolidimensions,tile,chestnut_leaves_1,lolidimensions:chestnut_leaves_1,Chestnut Leaves (Orange)
lolidimensions,tile,larch_bark,lolidimensions:larch_bark,Larch Bark
lolidimensions,tile,larch_log,lolidimensions:larch_log,Larch Log
lolidimensions,tile,larch_log_thin,lolidimensions:larch_log_thin,Thin Larch Log
lolidimensions,tile,larch_leaves_0,lolidimensions:larch_leaves_0,Larch Leaves (Green)
lolidimensions,tile,golden_larch_leaves_0,lolidimensions:golden_larch_leaves_0,Larch Leaves (Golden)
lolidimensions,tile,beech_bark,lolidimensions:beech_bark,Beech Bark
lolidimensions,tile,beech_log,lolidimensions:beech_log,Beech Log
lolidimensions,tile,beech_log_thin,lolidimensions:beech_log_thin,Thin Beech Log
lolidimensions,tile,beech_leaves_0,lolidimensions:beech_leaves_0,Beech Leaves (Dark)
lolidimensions,tile,beech_leaves_1,lolidimensions:beech_leaves_1,Beech Leaves (Light)
lolidimensions,tile,beech_branch,lolidimensions:beech_branch,Beech Branch
lolidimensions,tile,maple_bark,lolidimensions:maple_bark,Maple Bark
lolidimensions,tile,maple_log,lolidimensions:maple_log,Maple Log
lolidimensions,tile,maple_log_thin,lolidimensions:maple_log_thin,Thin Maple Log
lolidimensions,tile,orange_maple_leaves_0,lolidimensions:orange_maple_leaves_0,Maple Leaves (Orange)
lolidimensions,tile,red_maple_leaves_0,lolidimensions:red_maple_leaves_0,Maple Leaves (Red)
lolidimensions,tile,enchanted_bark,lolidimensions:enchanted_bark,Enchanted Bark
lolidimensions,tile,enchanted_log,lolidimensions:enchanted_log,Enchanted Log
lolidimensions,tile,enchanted_log_thin,lolidimensions:enchanted_log_thin,Thin Enchanted Log
lolidimensions,tile,enchanted_leaves_0,lolidimensions:enchanted_leaves_0,Enchanted Leaves (Purple)
lolidimensions,tile,enchanted_leaves_1,lolidimensions:enchanted_leaves_1,Enchanted Leaves (Magenta)
lolidimensions,tile,ethereal_bark,lolidimensions:ethereal_bark,Ethereal Bark
lolidimensions,tile,ethereal_bark_glowing,lolidimensions:ethereal_bark_glowing,Infused Ethereal Bark
lolidimensions,tile,ethereal_log,lolidimensions:ethereal_log,Ethereal Log
lolidimensions,tile,ethereal_log_glowing,lolidimensions:ethereal_log_glowing,Infused Ethereal Log
lolidimensions,tile,ethereal_log_thin,lolidimensions:ethereal_log_thin,Thin Ethereal Log
lolidimensions,tile,ethereal_leaves_0,lolidimensions:ethereal_leaves_0,Ethereal Leaves
lolidimensions,tile,palm_bark,lolidimensions:palm_bark,Palm Bark
lolidimensions,tile,palm_log,lolidimensions:palm_log,Palm Log
lolidimensions,tile,palm_log_thin,lolidimensions:palm_log_thin,Thin Palm Log
lolidimensions,tile,palm_leaves_0,lolidimensions:palm_leaves_0,Palm Leaves
lolidimensions,tile,dried_bark,lolidimensions:dried_bark,Dried Bark
lolidimensions,tile,dried_log,lolidimensions:dried_log,Dried Log
lolidimensions,tile,dried_log_thin,lolidimensions:dried_log_thin,Thin Dried Log
lolidimensions,tile,dried_leaves_0,lolidimensions:dried_leaves_0,Dried Leaves
lolidimensions,tile,frozen_bark,lolidimensions:frozen_bark,Frozen Bark
lolidimensions,tile,frozen_log,lolidimensions:frozen_log,Frozen Log
lolidimensions,tile,frozen_log_thin,lolidimensions:frozen_log_thin,Thin Frozen Log
lolidimensions,tile,frozen_leaves_0,lolidimensions:frozen_leaves_0,Frozen Leaves
lolidimensions,tile,pine_bark,lolidimensions:pine_bark,Pine Bark
lolidimensions,tile,pine_log,lolidimensions:pine_log,Pine Log
lolidimensions,tile,pine_log_thin,lolidimensions:pine_log_thin,Thin Pine Log
lolidimensions,tile,pine_leaves_0,lolidimensions:pine_leaves_0,Pine Leaves
lolidimensions,tile,spruce_bark,lolidimensions:spruce_bark,Spruce Bark
lolidimensions,tile,spruce_log,lolidimensions:spruce_log,Spruce Log
lolidimensions,tile,spruce_log_thin,lolidimensions:spruce_log_thin,Thin Spruce Log
lolidimensions,tile,spruce_leaves_0,lolidimensions:spruce_leaves_0,Spruce Leaves
lolidimensions,tile,thorn_bush_0,lolidimensions:thorn_bush_0,Thorny Bush
lolidimensions,tile,wild_petal_0,lolidimensions:wild_petal_0,Wild Petal Bush (Green)
lolidimensions,tile,wild_petal_1,lolidimensions:wild_petal_1,Wild Petal Bush (Yellow)
lolidimensions,tile,juniper_0,lolidimensions:juniper_0,Juniper Bush
lolidimensions,tile,cephalanthus_0,lolidimensions:cephalanthus_0,Cephalanthus Bush
lolidimensions,tile,myrica_0,lolidimensions:myrica_0,Myrica Bush
lolidimensions,tile,hazel_0,lolidimensions:hazel_0,Hazel Bush
lolidimensions,tile,rhododendron_0,lolidimensions:rhododendron_0,Rhododendron Bush
lolidimensions,tile,moonlace_0,lolidimensions:moonlace_0,Moonlace Bush
lolidimensions,tile,bloomveil_0,lolidimensions:bloomveil_0,Bloomveil Bush
lolidimensions,tile,evergreen_bush_0,lolidimensions:evergreen_bush_0,Stern Bush
lolidimensions,tile,wild_blueberry_bush_0,lolidimensions:wild_blueberry_bush_0,Blueberry Bush (Infertile)
lolidimensions,tile,wild_blueberry_bush_1,lolidimensions:wild_blueberry_bush_1,Blueberry Bush (Berries)
lolidimensions,tile,wild_blueberry_bush_2,lolidimensions:wild_blueberry_bush_2,Blueberry Bush (Fertile)
lolidimensions,tile,wild_raspberry_bush_0,lolidimensions:wild_raspberry_bush_0,Raspberry Bush (Infertile)
lolidimensions,tile,wild_raspberry_bush_1,lolidimensions:wild_raspberry_bush_1,Raspberry Bush (Berries)
lolidimensions,tile,wild_raspberry_bush_2,lolidimensions:wild_raspberry_bush_2,Raspberry Bush (Fertile)
lolidimensions,tile,willow_sapling,lolidimensions:willow_sapling,Willow Sapling
lolidimensions,tile,beech_sapling,lolidimensions:beech_sapling,Beech Sapling
lolidimensions,tile,chestnut_sapling,lolidimensions:chestnut_sapling,Chestnut Sapling
lolidimensions,tile,larch_sapling,lolidimensions:larch_sapling,Larch Sapling
lolidimensions,tile,maple_sapling,lolidimensions:maple_sapling,Maple Sapling
lolidimensions,tile,enchanted_sapling,lolidimensions:enchanted_sapling,Enchanted Sapling
lolidimensions,tile,ethereal_sapling,lolidimensions:ethereal_sapling,Ethereal Sapling
lolidimensions,tile,palm_sapling,lolidimensions:palm_sapling,Palm Sapling
lolidimensions,tile,dried_sapling,lolidimensions:dried_sapling,Dried Sapling
lolidimensions,tile,spruce_sapling,lolidimensions:spruce_sapling,Spruce Sapling
lolidimensions,tile,pine_sapling,lolidimensions:pine_sapling,Pine Sapling
lolidimensions,tile,frozen_sapling,lolidimensions:frozen_sapling,Frozen Sapling
lolidimensions,tile,swamp_vine,lolidimensions:swamp_vine,Swamp Vine
lolidimensions,tile,root_vine,lolidimensions:root_vine,Swamp Root
lolidimensions,tile,strawberry_plant_0,lolidimensions:strawberry_plant_0,Strawberry (Stage 1/4)
lolidimensions,tile,strawberry_plant_1,lolidimensions:strawberry_plant_1,Strawberry (Stage 2/4)
lolidimensions,tile,strawberry_plant_2,lolidimensions:strawberry_plant_2,Strawberry (Stage 3/4)
lolidimensions,tile,strawberry_plant_3,lolidimensions:strawberry_plant_3,Strawberry (Mature)
lolidimensions,tile,strawberry_plant_4,lolidimensions:strawberry_plant_4,Strawberry (Stagnant)
lolidimensions,tile,strawberry_plant_5,lolidimensions:strawberry_plant_5,Strawberry (Stagnant)
lolidimensions,tile,strawberry_plant_6,lolidimensions:strawberry_plant_6,Strawberry (Stagnant)
lolidimensions,tile,strawberry_plant_7,lolidimensions:strawberry_plant_7,Strawberry (Mature)
lolidimensions,tile,cranberry_plant_0,lolidimensions:cranberry_plant_0,Cranberry (Stage 1/4)
lolidimensions,tile,cranberry_plant_1,lolidimensions:cranberry_plant_1,Cranberry (Stage 2/4)
lolidimensions,tile,cranberry_plant_2,lolidimensions:cranberry_plant_2,Cranberry (Stage 3/4)
lolidimensions,tile,cranberry_plant_3,lolidimensions:cranberry_plant_3,Cranberry (Mature)
lolidimensions,tile,cranberry_plant_4,lolidimensions:cranberry_plant_4,Cranberry (Stagnant)
lolidimensions,tile,cranberry_plant_5,lolidimensions:cranberry_plant_5,Cranberry (Stagnant)
lolidimensions,tile,cranberry_plant_6,lolidimensions:cranberry_plant_6,Cranberry (Stagnant)
lolidimensions,tile,cranberry_plant_7,lolidimensions:cranberry_plant_7,Cranberry (Mature)
lolidimensions,tile,elderberry_plant_0,lolidimensions:elderberry_plant_0,Elderberry (Stage 1/4)
lolidimensions,tile,elderberry_plant_1,lolidimensions:elderberry_plant_1,Elderberry (Stage 2/4)
lolidimensions,tile,elderberry_plant_2,lolidimensions:elderberry_plant_2,Elderberry (Stage 3/4)
lolidimensions,tile,elderberry_plant_3,lolidimensions:elderberry_plant_3,Elderberry (Mature)
lolidimensions,tile,elderberry_plant_4,lolidimensions:elderberry_plant_4,Elderberry (Stagnant)
lolidimensions,tile,elderberry_plant_5,lolidimensions:elderberry_plant_5,Elderberry (Stagnant)
lolidimensions,tile,elderberry_plant_6,lolidimensions:elderberry_plant_6,Elderberry (Stagnant)
lolidimensions,tile,elderberry_plant_7,lolidimensions:elderberry_plant_7,Elderberry (Mature)
lolidimensions,tile,wheat_plant_0,lolidimensions:wheat_plant_0,Wheat (Stage 1/4)
lolidimensions,tile,wheat_plant_1,lolidimensions:wheat_plant_1,Wheat (Stage 2/4)
lolidimensions,tile,wheat_plant_2,lolidimensions:wheat_plant_2,Wheat (Stage 3/4)
lolidimensions,tile,wheat_plant_3,lolidimensions:wheat_plant_3,Wheat (Mature)
lolidimensions,tile,wheat_plant_4,lolidimensions:wheat_plant_4,Wheat (Stagnant)
lolidimensions,tile,wheat_plant_5,lolidimensions:wheat_plant_5,Wheat (Stagnant)
lolidimensions,tile,wheat_plant_6,lolidimensions:wheat_plant_6,Wheat (Stagnant)
lolidimensions,tile,wheat_plant_7,lolidimensions:wheat_plant_7,Wheat (Mature)
lolidimensions,tile,carrot_plant_0,lolidimensions:carrot_plant_0,Carrots (Stage 1/4)
lolidimensions,tile,carrot_plant_1,lolidimensions:carrot_plant_1,Carrots (Stage 2/4)
lolidimensions,tile,carrot_plant_2,lolidimensions:carrot_plant_2,Carrots (Stage 3/4)
lolidimensions,tile,carrot_plant_3,lolidimensions:carrot_plant_3,Carrots (Mature)
lolidimensions,tile,carrot_plant_4,lolidimensions:carrot_plant_4,Carrots (Stagnant)
lolidimensions,tile,carrot_plant_5,lolidimensions:carrot_plant_5,Carrots (Stagnant)
lolidimensions,tile,carrot_plant_6,lolidimensions:carrot_plant_6,Carrots (Stagnant)
lolidimensions,tile,carrot_plant_7,lolidimensions:carrot_plant_7,Carrots (Mature)
lolidimensions,tile,potato_plant_0,lolidimensions:potato_plant_0,Potatoes (Stage 1/4)
lolidimensions,tile,potato_plant_1,lolidimensions:potato_plant_1,Potatoes (Stage 2/4)
lolidimensions,tile,potato_plant_2,lolidimensions:potato_plant_2,Potatoes (Stage 3/4)
lolidimensions,tile,potato_plant_3,lolidimensions:potato_plant_3,Potatoes (Mature)
lolidimensions,tile,potato_plant_4,lolidimensions:potato_plant_4,Potatoes (Stagnant)
lolidimensions,tile,potato_plant_5,lolidimensions:potato_plant_5,Potatoes (Stagnant)
lolidimensions,tile,potato_plant_6,lolidimensions:potato_plant_6,Potatoes (Stagnant)
lolidimensions,tile,potato_plant_7,lolidimensions:potato_plant_7,Potatoes (Mature)
lolidimensions,tile,pineapple_plant_0,lolidimensions:pineapple_plant_0,Pineapple (Stage 1/4)
lolidimensions,tile,pineapple_plant_1,lolidimensions:pineapple_plant_1,Pineapple (Stage 2/4)
lolidimensions,tile,pineapple_plant_2,lolidimensions:pineapple_plant_2,Pineapple (Stage 3/4)
lolidimensions,tile,pineapple_plant_3,lolidimensions:pineapple_plant_3,Pineapple (Mature)
lolidimensions,tile,pineapple_plant_4,lolidimensions:pineapple_plant_4,Pineapple (Stagnant)
lolidimensions,tile,pineapple_plant_5,lolidimensions:pineapple_plant_5,Pineapple (Stagnant)
lolidimensions,tile,pineapple_plant_6,lolidimensions:pineapple_plant_6,Pineapple (Stagnant)
lolidimensions,tile,pineapple_plant_7,lolidimensions:pineapple_plant_7,Pineapple (Mature)
lolidimensions,tile,watermelon_plant_0,lolidimensions:watermelon_plant_0,Watermelon (Stage 1/4)
lolidimensions,tile,watermelon_plant_1,lolidimensions:watermelon_plant_1,Watermelon (Stage 2/4)
lolidimensions,tile,watermelon_plant_2,lolidimensions:watermelon_plant_2,Watermelon (Stage 3/4)
lolidimensions,tile,watermelon_plant_3,lolidimensions:watermelon_plant_3,Watermelon (Mature)
lolidimensions,tile,watermelon_plant_4,lolidimensions:watermelon_plant_4,Watermelon (Stagnant)
lolidimensions,tile,watermelon_plant_5,lolidimensions:watermelon_plant_5,Watermelon (Stagnant)
lolidimensions,tile,watermelon_plant_6,lolidimensions:watermelon_plant_6,Watermelon (Stagnant)
lolidimensions,tile,watermelon_plant_7,lolidimensions:watermelon_plant_7,Watermelon (Mature)
lolidimensions,tile,melon_plant_0,lolidimensions:melon_plant_0,Melon (Stage 1/4)
lolidimensions,tile,melon_plant_1,lolidimensions:melon_plant_1,Melon (Stage 2/4)
lolidimensions,tile,melon_plant_2,lolidimensions:melon_plant_2,Melon (Stage 3/4)
lolidimensions,tile,melon_plant_3,lolidimensions:melon_plant_3,Melon (Mature)
lolidimensions,tile,melon_plant_4,lolidimensions:melon_plant_4,Melon (Stagnant)
lolidimensions,tile,melon_plant_5,lolidimensions:melon_plant_5,Melon (Stagnant)
lolidimensions,tile,melon_plant_6,lolidimensions:melon_plant_6,Melon (Stagnant)
lolidimensions,tile,melon_plant_7,lolidimensions:melon_plant_7,Melon (Mature)
lolidimensions,tile,pitaya_plant_0,lolidimensions:pitaya_plant_0,Dragon Fruit (Stage 1/4)
lolidimensions,tile,pitaya_plant_1,lolidimensions:pitaya_plant_1,Dragon Fruit (Stage 2/4)
lolidimensions,tile,pitaya_plant_2,lolidimensions:pitaya_plant_2,Dragon Fruit (Stage 3/4)
lolidimensions,tile,pitaya_plant_3,lolidimensions:pitaya_plant_3,Dragon Fruit (Mature)
lolidimensions,tile,pitaya_plant_4,lolidimensions:pitaya_plant_4,Dragon Fruit (Stagnant)
lolidimensions,tile,pitaya_plant_5,lolidimensions:pitaya_plant_5,Dragon Fruit (Stagnant)
lolidimensions,tile,pitaya_plant_6,lolidimensions:pitaya_plant_6,Dragon Fruit (Stagnant)
lolidimensions,tile,pitaya_plant_7,lolidimensions:pitaya_plant_7,Dragon Fruit (Mature)
lolidimensions,tile,knowledge_plant_0,lolidimensions:knowledge_plant_0,Knowledge Bush (Stage 1/4)
lolidimensions,tile,knowledge_plant_1,lolidimensions:knowledge_plant_1,Knowledge Bush (Stage 2/4)
lolidimensions,tile,knowledge_plant_2,lolidimensions:knowledge_plant_2,Knowledge Bush (Stage 3/4)
lolidimensions,tile,knowledge_plant_3,lolidimensions:knowledge_plant_3,Knowledge Bush (Mature)
lolidimensions,tile,knowledge_plant_4,lolidimensions:knowledge_plant_4,Knowledge Bush (Stagnant)
lolidimensions,tile,knowledge_plant_5,lolidimensions:knowledge_plant_5,Knowledge Bush (Stagnant)
lolidimensions,tile,knowledge_plant_6,lolidimensions:knowledge_plant_6,Knowledge Bush (Stagnant)
lolidimensions,tile,knowledge_plant_7,lolidimensions:knowledge_plant_7,Knowledge Bush (Mature)
lolidimensions,tile,pale_dense_grass,lolidimensions:pale_dense_grass,Dense Pale Grass
lolidimensions,tile,ghastly_dense_grass,lolidimensions:ghastly_dense_grass,Dense Ghostly Grass
lolidimensions,tile,swamp_tall_grass,lolidimensions:swamp_tall_grass,Tall Swamp Grass
lolidimensions,tile,swamp_dense_grass,lolidimensions:swamp_dense_grass,Dense Swamp Grass
lolidimensions,tile,swamp_double_grass,lolidimensions:swamp_double_grass,Double Swamp Grass
lolidimensions,tile,chestnut_tall_grass,lolidimensions:chestnut_tall_grass,Tall Chestnut Grass
lolidimensions,tile,chestnut_dense_grass,lolidimensions:chestnut_dense_grass,Dense Chestnut Grass
lolidimensions,tile,chestnut_double_grass,lolidimensions:chestnut_double_grass,Double Chestnut Grass
lolidimensions,tile,meadow_tall_grass,lolidimensions:meadow_tall_grass,Tall Meadow Grass
lolidimensions,tile,meadow_dense_grass,lolidimensions:meadow_dense_grass,Dense Meadow Grass
lolidimensions,tile,meadow_double_grass,lolidimensions:meadow_double_grass,Double Meadow Grass
lolidimensions,tile,forest_tall_grass,lolidimensions:forest_tall_grass,Tall Forest Grass
lolidimensions,tile,forest_dense_grass,lolidimensions:forest_dense_grass,Dense Forest Grass
lolidimensions,tile,forest_double_grass,lolidimensions:forest_double_grass,Double Forest Grass
lolidimensions,tile,enchanted_tall_grass,lolidimensions:enchanted_tall_grass,Tall Enchanted Grass
lolidimensions,tile,enchanted_dense_grass,lolidimensions:enchanted_dense_grass,Dense Enchanted Grass
lolidimensions,tile,enchanted_double_grass,lolidimensions:enchanted_double_grass,Double Enchanted Grass
lolidimensions,tile,dried_tall_grass,lolidimensions:dried_tall_grass,Tall Dried Grass
lolidimensions,tile,dried_dense_grass,lolidimensions:dried_dense_grass,Dense Dried Grass
lolidimensions,tile,dried_double_grass,lolidimensions:dried_double_grass,Double Dried Grass
lolidimensions,tile,snow_tall_grass,lolidimensions:snow_tall_grass,Tall Snow Grass
lolidimensions,tile,snow_dense_grass,lolidimensions:snow_dense_grass,Dense Snow Grass
lolidimensions,tile,snow_double_grass,lolidimensions:snow_double_grass,Double Snow Grass
lolidimensions,tile,mystical_flower_white,lolidimensions:mystical_flower_white,Mystical Flower (White)
lolidimensions,tile,mystical_flower_orange,lolidimensions:mystical_flower_orange,Mystical Flower (Orange)
lolidimensions,tile,mystical_flower_magenta,lolidimensions:mystical_flower_magenta,Mystical Flower (Magenta)
lolidimensions,tile,mystical_flower_light_blue,lolidimensions:mystical_flower_light_blue,Mystical Flower (Light Blue)
lolidimensions,tile,mystical_flower_yellow,lolidimensions:mystical_flower_yellow,Mystical Flower (Yellow)
lolidimensions,tile,mystical_flower_lime,lolidimensions:mystical_flower_lime,Mystical Flower (Lime)
lolidimensions,tile,mystical_flower_pink,lolidimensions:mystical_flower_pink,Mystical Flower (Pink)
lolidimensions,tile,mystical_flower_dark_gray,lolidimensions:mystical_flower_dark_gray,Mystical Flower (Dark Gray)
